objectid,parentid,title,architect,building_type,architecture_firm,building_materials,date,date_began,date_completed,date_alteration,date_restoration,date_demolished,description,subject,address,street_name,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,object_thumb,object_location,reference_url
"in139_01","in139","Illustration (ca. 1891) of building exterior; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames01.jpg","https://digital.library.mcgill.ca/industrial/images/ames01.jpg","https://digital.library.mcgill.ca/industrial/images/ames01.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames01.jpg","https://digital.library.mcgill.ca/industrial/images/ames01.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_01
"in139_02","in139","Interior illustration (ca. 1891) of the cutting room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames02a.jpg","https://digital.library.mcgill.ca/industrial/images/ames02a.jpg","https://digital.library.mcgill.ca/industrial/images/ames02a.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames02a.jpg","https://digital.library.mcgill.ca/industrial/images/ames02a.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_02
"in139_03","in139","Illustration (ca. 1891) of the fitting room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_03
"in139_04","in139","Illustration (ca. 1891) showing an interior view of the sole leather room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg","https://digital.library.mcgill.ca/industrial/images/ames02c.jpg","https://digital.library.mcgill.ca/industrial/images/ames02c.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames02c.jpg","https://digital.library.mcgill.ca/industrial/images/ames02b.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_04
"in139_05","in139","Interior illustration (ca. 1891) of the bottoming room; from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 40.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames02d.jpg","https://digital.library.mcgill.ca/industrial/images/ames02d.jpg","https://digital.library.mcgill.ca/industrial/images/ames02d.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames02d.jpg","https://digital.library.mcgill.ca/industrial/images/ames02d.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_05
"in139_06","in139","Interior Illustration (ca. 1891); from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 41.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames03a.jpg","https://digital.library.mcgill.ca/industrial/images/ames03a.jpg","https://digital.library.mcgill.ca/industrial/images/ames03a.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames03a.jpg","https://digital.library.mcgill.ca/industrial/images/ames03a.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_06
"in139_07","in139","Interior Illustration (ca. 1891); from Special Number of the Dominion Illustrated (Montreal: Sabiston Lithographic and Pub., 1891), 41.","","","","","","","","","","","","","","","","","","","","","","","","","https://digital.library.mcgill.ca/industrial/images/ames03b.jpg","https://digital.library.mcgill.ca/industrial/images/ames03b.jpg","https://digital.library.mcgill.ca/industrial/images/ames03b.jpg","","","https://digital.library.mcgill.ca/industrial/images/ames03b.jpg","https://digital.library.mcgill.ca/industrial/images/ames03b.jpg",https://sgolds15.github.io/industrial/items/in139.html#in139_07
"in140","","Molson Brewery","Hettinger, C.F.","brewery","","","1907","1907","","1909-1913; 1912-1913; 1922; 1929-30; 1933; 1943; 1950-52","","","","","1650 rue Notre-Dame est","","45.51973901","-73.54721156","","IN140","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","","","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg",https://sgolds15.github.io/industrial/items/in140.html
"in140_01","in140","View, looking south-east (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","","","https://digital.library.mcgill.ca/industrial/images/molson01.jpg","https://digital.library.mcgill.ca/industrial/images/molson01.jpg",https://sgolds15.github.io/industrial/items/in140.html#in140_01
"in140_02","in140","The date-stone which marks the front entrance (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/molson02.jpg","https://digital.library.mcgill.ca/industrial/images/molson02.jpg","https://digital.library.mcgill.ca/industrial/images/molson02.jpg","","","https://digital.library.mcgill.ca/industrial/images/molson02.jpg","https://digital.library.mcgill.ca/industrial/images/molson02.jpg",https://sgolds15.github.io/industrial/items/in140.html#in140_02
"in140_03","in140","Image showing the various additions (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/molson03.jpg","https://digital.library.mcgill.ca/industrial/images/molson03.jpg","https://digital.library.mcgill.ca/industrial/images/molson03.jpg","","","https://digital.library.mcgill.ca/industrial/images/molson03.jpg","https://digital.library.mcgill.ca/industrial/images/molson03.jpg",https://sgolds15.github.io/industrial/items/in140.html#in140_03
"in140_04","in140","Detail of the date-stone (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/molson04.jpg","https://digital.library.mcgill.ca/industrial/images/molson04.jpg","https://digital.library.mcgill.ca/industrial/images/molson04.jpg","","","https://digital.library.mcgill.ca/industrial/images/molson04.jpg","https://digital.library.mcgill.ca/industrial/images/molson04.jpg",https://sgolds15.github.io/industrial/items/in140.html#in140_04
"in141","","Customs Examining Warehouse","E.L. Horwood","storage facility; warehouse","","granite; sandstone; plastic brick; concrete","1916","1912","1916","","","","","","105 rue McGill","","45.4995036","-73.5548943","","IN141","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","","","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg",https://sgolds15.github.io/industrial/items/in141.html
"in141_01","in141","Photograph (c. 1916) from Construction 9:11 (Nov. 1916) 289.","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/examin01.jpg","https://digital.library.mcgill.ca/industrial/images/examin01.jpg","https://digital.library.mcgill.ca/industrial/images/examin01.jpg","","","https://digital.library.mcgill.ca/industrial/images/examin01.jpg","https://digital.library.mcgill.ca/industrial/images/examin01.jpg",https://sgolds15.github.io/industrial/items/in141.html#in141_01
"in141_02","in141","View, looking north-west, along rue McGill (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","","","https://digital.library.mcgill.ca/industrial/images/examin02.jpg","https://digital.library.mcgill.ca/industrial/images/examin02.jpg",https://sgolds15.github.io/industrial/items/in141.html#in141_02
"in141_03","in141","Detail showing brick and stone-work and ornament (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/examin03.jpg","https://digital.library.mcgill.ca/industrial/images/examin03.jpg","https://digital.library.mcgill.ca/industrial/images/examin03.jpg","","","https://digital.library.mcgill.ca/industrial/images/examin03.jpg","https://digital.library.mcgill.ca/industrial/images/examin03.jpg",https://sgolds15.github.io/industrial/items/in141.html#in141_03
"in142","","Biscuiterie Viau","","food processing plant","","concrete; brick","1907","","1906-7","","","","View, looking west, from the intersection of rue Ontario and rue Ville-Marie (1999)","","4951 rue Ontario est","","45.5593524","-73.5355152","","IN142","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","image","https://digital.library.mcgill.ca/industrial/images/biscuiterie.jpg","https://digital.library.mcgill.ca/industrial/images/biscuiterie.jpg","https://digital.library.mcgill.ca/industrial/images/biscuiterie.jpg","","","https://digital.library.mcgill.ca/industrial/images/biscuiterie.jpg","https://digital.library.mcgill.ca/industrial/images/biscuiterie.jpg",https://sgolds15.github.io/industrial/items/in142.html
"in143","","W.C. Macdonald&#39;s Tobacco Factory","","factory","","stone foundation; brick","1875","","1875","","1980","","","","2455 rue Ontario est","","45.53297635","-73.55520141","","IN143","Image;StillImage","image/jpeg","eng","In Copyright. For more information, please contact McGill Libraries Rare Books and Special Collections at x@mcgill.ca","https://rightsstatements.org/page/InC/1.0/?language=en","multiple","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","","","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg",https://sgolds15.github.io/industrial/items/in143.html
"in143_01","in143","Clock tower (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/wcmacdonald01.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald01.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald01.jpg","","","https://digital.library.mcgill.ca/industrial/images/wcmacdonald01.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald01.jpg",https://sgolds15.github.io/industrial/items/in143.html#in143_01
"in143_02","in143","View of original factory (1999)","","","","","","","","","","","","","","","","","","","","","","","","image","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","","","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg","https://digital.library.mcgill.ca/industrial/images/wcmacdonald02.jpg",https://sgolds15.github.io/industrial/items/in143.html#in143_02
